ORIGIN,DEST,PAYLOAD,DISTANCE,SEATS,PASSENGERS,DEPARTURES_PERFORMED,CARRIER_NAME,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,ORIGIN_NAME,DEST_NAME
SLN,SBA,2000.0,1266.0,9.0,1.0,1.0,['Avjet Corporation'],14877,14689,"Salina, KS: Salina Regional","Santa Barbara, CA: Santa Barbara Municipal"
SMF,SBA,20334.0,310.0,54.0,43.0,1.0,['Delta Air Lines Inc.'],14893,14689,"Sacramento, CA: Sacramento International","Santa Barbara, CA: Santa Barbara Municipal"
SMO,SBA,2000.0,84.0,9.0,3.0,1.0,['Avjet Corporation'],14898,14689,"Santa Monica, CA: Santa Monica Municipal","Santa Barbara, CA: Santa Barbara Municipal"
SNA,SBA,3000.0,124.0,12.0,0.0,1.0,['Avjet Corporation'],14908,14689,"Santa Ana, CA: John Wayne Airport-Orange County","Santa Barbara, CA: Santa Barbara Municipal"
STP,SBA,24000.0,1591.0,104.0,16.0,11.0,['Avjet Corporation'],15020,14689,"Minneapolis/St. Paul, MN: St. Paul Downtown Holman Field","Santa Barbara, CA: Santa Barbara Municipal"
SUN,SBA,3000.0,693.0,13.0,3.0,1.0,['Avjet Corporation'],15041,14689,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial","Santa Barbara, CA: Santa Barbara Municipal"
TEB,SBA,8000.0,2520.0,37.0,10.0,3.0,['Avjet Corporation'],15167,14689,"Teterboro, NJ: Teterboro Airport","Santa Barbara, CA: Santa Barbara Municipal"
TWF,SBA,2000.0,627.0,7.0,6.0,1.0,['Avjet Corporation'],15389,14689,"Twin Falls, ID: Joslin Field - Magic Valley Regional","Santa Barbara, CA: Santa Barbara Municipal"
ACV,UKI,14000.0,137.0,0.0,0.0,4.0,['Federal Express Corporation'],10157,15458,"Arcata/Eureka, CA: Arcata","Ukiah, CA: Ukiah Municipal"
EKA,UKI,147000.0,125.0,0.0,0.0,42.0,['Federal Express Corporation'],11522,15458,"Eureka, CA: Murray Field","Ukiah, CA: Ukiah Municipal"
SMF,UKI,815500.0,92.0,0.0,0.0,233.0,['Federal Express Corporation'],14893,15458,"Sacramento, CA: Sacramento International","Ukiah, CA: Ukiah Municipal"
ACY,AGS,286030.0,588.0,990.0,793.0,10.0,['Republic Airlines'],10158,10208,"Atlantic City, NJ: Atlantic City International","Augusta, GA: Augusta Regional at Bush Field"
ATL,AGS,45500782.0,143.0,176218.0,139305.0,2723.0,"['Delta Air Lines Inc.' 'Vision Airlines' 'ExpressJet Airlines Inc.'
 'Pinnacle Airlines Inc.']",10397,10208,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Augusta, GA: Augusta Regional at Bush Field"
AVL,AGS,13500.0,146.0,50.0,49.0,1.0,['ExpressJet Airlines Inc.'],10431,10208,"Asheville, NC: Asheville Regional","Augusta, GA: Augusta Regional at Bush Field"
BTR,AGS,13500.0,574.0,50.0,50.0,1.0,['ExpressJet Airlines Inc.'],10781,10208,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","Augusta, GA: Augusta Regional at Bush Field"
BWI,AGS,71040.0,497.0,309.0,271.0,2.0,['Delta Air Lines Inc.'],10821,10208,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Augusta, GA: Augusta Regional at Bush Field"
CAE,AGS,65844.0,63.0,244.0,40.0,3.0,['Vision Airlines' 'ExpressJet Airlines Inc.'],10868,10208,"Columbia, SC: Columbia Metropolitan","Augusta, GA: Augusta Regional at Bush Field"
CHO,AGS,13500.0,383.0,50.0,37.0,1.0,['ExpressJet Airlines Inc.'],10990,10208,"Charlottesville, VA: Charlottesville Albemarle","Augusta, GA: Augusta Regional at Bush Field"
CHS,AGS,85809.0,116.0,297.0,139.0,3.0,['Republic Airlines'],10994,10208,"Charleston, SC: Charleston AFB/International","Augusta, GA: Augusta Regional at Bush Field"
CLT,AGS,41565981.0,140.0,109696.0,78622.0,2210.0,"['Piedmont Airlines' 'Mesa Airlines Inc.' 'Republic Airlines'
 'PSA Airlines Inc.' 'Air Wisconsin Airlines Corp']",11057,10208,"Charlotte, NC: Charlotte Douglas International","Augusta, GA: Augusta Regional at Bush Field"
DAB,AGS,32870.0,294.0,149.0,139.0,1.0,['Delta Air Lines Inc.'],11252,10208,"Daytona Beach, FL: Daytona Beach International","Augusta, GA: Augusta Regional at Bush Field"
DAL,AGS,29592.0,863.0,56.0,31.0,1.0,['Ameristar Air Cargo'],11259,10208,"Dallas, TX: Dallas Love Field","Augusta, GA: Augusta Regional at Bush Field"
DAY,AGS,32870.0,467.0,149.0,129.0,1.0,['Delta Air Lines Inc.'],11267,10208,"Dayton, OH: James M Cox/Dayton International","Augusta, GA: Augusta Regional at Bush Field"
DCA,AGS,6877888.0,468.0,15058.0,9981.0,294.0,"['Delta Air Lines Inc.' 'Republic Airlines' 'PSA Airlines Inc.'
 'Chautauqua Airlines Inc.' 'Air Wisconsin Airlines Corp']",11278,10208,"Washington, DC: Ronald Reagan Washington National","Augusta, GA: Augusta Regional at Bush Field"
DFW,AGS,38170.0,874.0,160.0,138.0,1.0,['Delta Air Lines Inc.'],11298,10208,"Dallas/Fort Worth, TX: Dallas/Fort Worth International","Augusta, GA: Augusta Regional at Bush Field"
DTW,AGS,60381.0,615.0,226.0,209.0,2.0,['Pinnacle Airlines Inc.' 'Delta Air Lines Inc.'],11433,10208,"Detroit, MI: Detroit Metro Wayne County","Augusta, GA: Augusta Regional at Bush Field"
EGE,AGS,52360.0,1449.0,180.0,175.0,1.0,['Delta Air Lines Inc.'],11503,10208,"Eagle, CO: Eagle County Regional","Augusta, GA: Augusta Regional at Bush Field"
EWN,AGS,40500.0,305.0,150.0,131.0,3.0,['ExpressJet Airlines Inc.'],11617,10208,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional","Augusta, GA: Augusta Regional at Bush Field"
GNV,AGS,13500.0,254.0,50.0,49.0,1.0,['ExpressJet Airlines Inc.'],11953,10208,"Gainesville, FL: Gainesville Regional","Augusta, GA: Augusta Regional at Bush Field"
GPT,AGS,167223.0,465.0,694.0,651.0,5.0,['Casino Express' 'Vision Airlines'],11973,10208,"Gulfport/Biloxi, MS: Gulfport-Biloxi International","Augusta, GA: Augusta Regional at Bush Field"
GRR,AGS,20640.0,684.0,76.0,76.0,1.0,['ExpressJet Airlines Inc.'],11986,10208,"Grand Rapids, MI: Gerald R. Ford International","Augusta, GA: Augusta Regional at Bush Field"
GSP,AGS,27000.0,106.0,100.0,75.0,2.0,['ExpressJet Airlines Inc.'],11996,10208,"Greer, SC: Greenville-Spartanburg International","Augusta, GA: Augusta Regional at Bush Field"
HKS,AGS,21226.0,485.0,0.0,0.0,1.0,['Ameristar Air Cargo'],12147,10208,"Jackson, MS: Hawkins Field","Augusta, GA: Augusta Regional at Bush Field"
HPN,AGS,44666.0,699.0,107.0,69.0,5.0,['Tradewind Aviation' 'Island Airlines LLC' 'ExpressJet Airlines Inc.'],12197,10208,"White Plains, NY: Westchester County","Augusta, GA: Augusta Regional at Bush Field"
IAD,AGS,32870.0,460.0,149.0,129.0,1.0,['Delta Air Lines Inc.'],12264,10208,"Washington, DC: Washington Dulles International","Augusta, GA: Augusta Regional at Bush Field"
ICT,AGS,42500.0,919.0,173.0,0.0,1.0,['Miami Air International'],12278,10208,"Wichita, KS: Wichita Mid-Continent","Augusta, GA: Augusta Regional at Bush Field"
IND,AGS,38170.0,499.0,160.0,155.0,1.0,['Delta Air Lines Inc.'],12339,10208,"Indianapolis, IN: Indianapolis International","Augusta, GA: Augusta Regional at Bush Field"
LAS,AGS,2000.0,1889.0,7.0,1.0,1.0,['Avjet Corporation'],12889,10208,"Las Vegas, NV: McCarran International","Augusta, GA: Augusta Regional at Bush Field"
LGA,AGS,371980.0,678.0,1081.0,855.0,16.0,"['AirTran Airways Corporation' 'Shuttle America Corp.'
 'Air Wisconsin Airlines Corp']",12953,10208,"New York, NY: LaGuardia","Augusta, GA: Augusta Regional at Bush Field"
LRD,AGS,5600.0,1117.0,0.0,0.0,1.0,['USA Jet Airlines Inc.'],13061,10208,"Laredo, TX: Laredo International","Augusta, GA: Augusta Regional at Bush Field"
MCO,AGS,156580.0,343.0,545.0,522.0,3.0,['Delta Air Lines Inc.'],13204,10208,"Orlando, FL: Orlando International","Augusta, GA: Augusta Regional at Bush Field"
MEM,AGS,75370.0,473.0,322.0,253.0,2.0,['Delta Air Lines Inc.' 'Miami Air International'],13244,10208,"Memphis, TN: Memphis International","Augusta, GA: Augusta Regional at Bush Field"
MGM,AGS,13500.0,268.0,50.0,45.0,1.0,['ExpressJet Airlines Inc.'],13277,10208,"Montgomery, AL: Montgomery Regional","Augusta, GA: Augusta Regional at Bush Field"
MIA,AGS,65740.0,531.0,298.0,296.0,2.0,['Delta Air Lines Inc.'],13303,10208,"Miami, FL: Miami International","Augusta, GA: Augusta Regional at Bush Field"
MYR,AGS,32870.0,177.0,149.0,148.0,1.0,['Delta Air Lines Inc.'],13577,10208,"Myrtle Beach, SC: Myrtle Beach International","Augusta, GA: Augusta Regional at Bush Field"
OAJ,AGS,13500.0,269.0,50.0,48.0,1.0,['ExpressJet Airlines Inc.'],13795,10208,"Jacksonville/Camp Lejeune, NC: Albert J Ellis","Augusta, GA: Augusta Regional at Bush Field"
OKC,AGS,32870.0,903.0,149.0,125.0,1.0,['Delta Air Lines Inc.'],13851,10208,"Oklahoma City, OK: Will Rogers World","Augusta, GA: Augusta Regional at Bush Field"
ORD,AGS,29000.0,677.0,120.0,114.0,1.0,['Delta Air Lines Inc.'],13930,10208,"Chicago, IL: Chicago O'Hare International","Augusta, GA: Augusta Regional at Bush Field"
PBI,AGS,65740.0,474.0,298.0,296.0,2.0,['Delta Air Lines Inc.'],14027,10208,"West Palm Beach/Palm Beach, FL: Palm Beach International","Augusta, GA: Augusta Regional at Bush Field"
PHF,AGS,40500.0,404.0,150.0,123.0,3.0,['ExpressJet Airlines Inc.'],14098,10208,"Newport News/Williamsburg, VA: Newport News/Williamsburg International","Augusta, GA: Augusta Regional at Bush Field"
PHL,AGS,360294.0,583.0,928.0,421.0,15.0,['Delta Air Lines Inc.' 'Republic Airlines' 'Air Wisconsin Airlines Corp'],14100,10208,"Philadelphia, PA: Philadelphia International","Augusta, GA: Augusta Regional at Bush Field"
PIT,AGS,29000.0,500.0,120.0,114.0,1.0,['Delta Air Lines Inc.'],14122,10208,"Pittsburgh, PA: Pittsburgh International","Augusta, GA: Augusta Regional at Bush Field"
PNS,AGS,32870.0,366.0,149.0,137.0,1.0,['Delta Air Lines Inc.'],14193,10208,"Pensacola, FL: Pensacola Gulf Coast Regional","Augusta, GA: Augusta Regional at Bush Field"
PTK,AGS,18500.0,646.0,0.0,0.0,1.0,['Gulf And Caribbean Cargo'],14275,10208,"Pontiac, MI: Oakland County International","Augusta, GA: Augusta Regional at Bush Field"
PVD,AGS,32870.0,815.0,149.0,130.0,1.0,['Delta Air Lines Inc.'],14307,10208,"Providence, RI: Theodore Francis Green State","Augusta, GA: Augusta Regional at Bush Field"
RDU,AGS,65740.0,250.0,298.0,240.0,2.0,['Delta Air Lines Inc.'],14492,10208,"Raleigh/Durham, NC: Raleigh-Durham International","Augusta, GA: Augusta Regional at Bush Field"
RIC,AGS,45870.0,387.0,214.0,208.0,2.0,['Delta Air Lines Inc.' 'ExpressJet Airlines Inc.'],14524,10208,"Richmond, VA: Richmond International","Augusta, GA: Augusta Regional at Bush Field"
SAT,AGS,50000.0,1009.0,181.0,173.0,1.0,['Delta Air Lines Inc.'],14683,10208,"San Antonio, TX: San Antonio International","Augusta, GA: Augusta Regional at Bush Field"
SAV,AGS,38844.0,96.0,136.0,1.0,1.0,['Vision Airlines'],14685,10208,"Savannah, GA: Savannah/Hilton Head International","Augusta, GA: Augusta Regional at Bush Field"
TEB,AGS,5300.0,675.0,7.0,1.0,1.0,['Tradewind Aviation'],15167,10208,"Teterboro, NJ: Teterboro Airport","Augusta, GA: Augusta Regional at Bush Field"
TPA,AGS,77452.0,373.0,299.0,235.0,2.0,['Delta Air Lines Inc.' 'AirTran Airways Corporation'],15304,10208,"Tampa, FL: Tampa International","Augusta, GA: Augusta Regional at Bush Field"
UTM,AGS,314633.0,489.0,1089.0,910.0,11.0,['Republic Airlines'],15502,10208,"Tunica, MS: Tunica Municipal","Augusta, GA: Augusta Regional at Bush Field"
ACY,AVL,57206.0,518.0,198.0,148.0,2.0,['Republic Airlines'],10158,10431,"Atlantic City, NJ: Atlantic City International","Asheville, NC: Asheville Regional"
ADW,AVL,12500.0,390.0,50.0,27.0,1.0,['Pinnacle Airlines Inc.'],10172,10431,"Camp Springs, MD: Joint Base Andrews","Asheville, NC: Asheville Regional"
AHN,AVL,13500.0,112.0,50.0,0.0,1.0,['ExpressJet Airlines Inc.'],10216,10431,"Athens, GA: Athens/Ben Epps","Asheville, NC: Asheville Regional"
ATL,AVL,38295416.0,164.0,147011.0,110628.0,2481.0,"['Delta Air Lines Inc.' 'ExpressJet Airlines Inc.' 'Endeavor Air Inc.'
 'Pinnacle Airlines Inc.']",10397,10431,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Asheville, NC: Asheville Regional"
CAK,AVL,17600.0,383.0,67.0,25.0,1.0,['PSA Airlines Inc.'],10874,10431,"Akron, OH: Akron-Canton Regional","Asheville, NC: Asheville Regional"
CHA,AVL,24062.0,153.0,50.0,49.0,1.0,['Air Wisconsin Airlines Corp'],10980,10431,"Chattanooga, TN: Lovell Field","Asheville, NC: Asheville Regional"
CLT,AVL,45091644.0,91.0,151603.0,103712.0,2761.0,"['Delta Air Lines Inc.' 'Piedmont Airlines' 'PSA Airlines Inc.'
 'Air Wisconsin Airlines Corp' 'Mesa Airlines Inc.']",11057,10431,"Charlotte, NC: Charlotte Douglas International","Asheville, NC: Asheville Regional"
CRW,AVL,12240.0,209.0,50.0,50.0,1.0,['PSA Airlines Inc.'],11146,10431,"Charleston/Dunbar, WV: Yeager","Asheville, NC: Asheville Regional"
DTW,AVL,4269700.0,469.0,16824.0,13520.0,336.0,['ExpressJet Airlines Inc.' 'Endeavor Air Inc.' 'Pinnacle Airlines Inc.'],11433,10431,"Detroit, MI: Detroit Metro Wayne County","Asheville, NC: Asheville Regional"
EWR,AVL,2280000.0,583.0,11400.0,8143.0,228.0,['ExpressJet Airlines Inc.'],11618,10431,"Newark, NJ: Newark Liberty International","Asheville, NC: Asheville Regional"
FLL,AVL,3196000.0,660.0,14724.0,13180.0,94.0,['Allegiant Air'],11697,10431,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Asheville, NC: Asheville Regional"
GSP,AVL,64562.0,42.0,200.0,82.0,4.0,['ExpressJet Airlines Inc.' 'Air Wisconsin Airlines Corp'],11996,10431,"Greer, SC: Greenville-Spartanburg International","Asheville, NC: Asheville Regional"
HSV,AVL,24062.0,246.0,50.0,43.0,1.0,['Air Wisconsin Airlines Corp'],12217,10431,"Huntsville, AL: Huntsville International-Carl T Jones Field","Asheville, NC: Asheville Regional"
HTS,AVL,8650.0,202.0,37.0,25.0,1.0,['Piedmont Airlines'],12223,10431,"Ashland, WV: Tri-State/Milton J. Ferguson Field","Asheville, NC: Asheville Regional"
IAD,AVL,20000.0,370.0,100.0,76.0,2.0,['ExpressJet Airlines Inc.'],12264,10431,"Washington, DC: Washington Dulles International","Asheville, NC: Asheville Regional"
IAH,AVL,10000.0,834.0,50.0,43.0,1.0,['ExpressJet Airlines Inc.'],12266,10431,"Houston, TX: George Bush Intercontinental/Houston","Asheville, NC: Asheville Regional"
ILM,AVL,20212.0,276.0,79.0,42.0,1.0,['Mesa Airlines Inc.'],12323,10431,"Wilmington, NC: Wilmington International","Asheville, NC: Asheville Regional"
JAN,AVL,12240.0,484.0,50.0,16.0,1.0,['PSA Airlines Inc.'],12448,10431,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International","Asheville, NC: Asheville Regional"
JAX,AVL,10000.0,344.0,50.0,0.0,1.0,['ExpressJet Airlines Inc.'],12451,10431,"Jacksonville, FL: Jacksonville International","Asheville, NC: Asheville Regional"
LGA,AVL,2089106.0,599.0,9050.0,6197.0,181.0,['Chautauqua Airlines Inc.' 'Pinnacle Airlines Inc.'],12953,10431,"New York, NY: LaGuardia","Asheville, NC: Asheville Regional"
MIA,AVL,20334.0,677.0,54.0,39.0,1.0,['Delta Air Lines Inc.'],13303,10431,"Miami, FL: Miami International","Asheville, NC: Asheville Regional"
MYR,AVL,34000.0,239.0,150.0,101.0,1.0,['Allegiant Air'],13577,10431,"Myrtle Beach, SC: Myrtle Beach International","Asheville, NC: Asheville Regional"
ORD,AVL,8906140.0,536.0,32996.0,27151.0,658.0,['ExpressJet Airlines Inc.' 'SkyWest Airlines Inc.'],13930,10431,"Chicago, IL: Chicago O'Hare International","Asheville, NC: Asheville Regional"
ORF,AVL,10000.0,368.0,50.0,48.0,1.0,['ExpressJet Airlines Inc.'],13931,10431,"Norfolk, VA: Norfolk International","Asheville, NC: Asheville Regional"
PGD,AVL,340000.0,588.0,1660.0,1167.0,10.0,['Allegiant Air'],14082,10431,"Punta Gorda, FL: Punta Gorda Airport","Asheville, NC: Asheville Regional"
PIE,AVL,1938000.0,519.0,9462.0,8576.0,57.0,['Allegiant Air'],14112,10431,"St. Petersburg, FL: St. Petersburg-Clearwater International","Asheville, NC: Asheville Regional"
SAV,AVL,20212.0,241.0,79.0,26.0,1.0,['Mesa Airlines Inc.'],14685,10431,"Savannah, GA: Savannah/Hilton Head International","Asheville, NC: Asheville Regional"
SBN,AVL,13500.0,478.0,50.0,23.0,1.0,['ExpressJet Airlines Inc.'],14696,10431,"South Bend, IN: South Bend Airport","Asheville, NC: Asheville Regional"
SFB,AVL,4147000.0,465.0,19910.0,18017.0,120.0,['Allegiant Air'],14761,10431,"Sanford, FL: Orlando Sanford International","Asheville, NC: Asheville Regional"
SGF,AVL,13500.0,617.0,50.0,50.0,1.0,['ExpressJet Airlines Inc.'],14783,10431,"Springfield, MO: Springfield-Branson National","Asheville, NC: Asheville Regional"
SPI,AVL,13500.0,495.0,50.0,0.0,1.0,['SkyWest Airlines Inc.'],14952,10431,"Springfield, IL: Abraham Lincoln Capital","Asheville, NC: Asheville Regional"
TLH,AVL,17600.0,363.0,67.0,37.0,1.0,['PSA Airlines Inc.'],15249,10431,"Tallahassee, FL: Tallahassee Regional","Asheville, NC: Asheville Regional"
TYS,AVL,25000.0,86.0,100.0,84.0,2.0,['Pinnacle Airlines Inc.'],15412,10431,"Knoxville, TN: McGhee Tyson","Asheville, NC: Asheville Regional"
XNA,AVL,17600.0,663.0,67.0,28.0,1.0,['PSA Airlines Inc.'],15919,10431,"Fayetteville, AR: Northwest Arkansas Regional","Asheville, NC: Asheville Regional"
YIP,AVL,21226.0,472.0,0.0,0.0,1.0,['Ameristar Air Cargo'],16091,10431,"Detroit, MI: Willow Run","Asheville, NC: Asheville Regional"
ACY,BUF,543457.0,323.0,1881.0,1584.0,19.0,['Republic Airlines'],10158,10792,"Atlantic City, NJ: Atlantic City International","Buffalo, NY: Buffalo Niagara International"
ADW,BUF,29700.0,301.0,154.0,27.0,1.0,['Miami Air International'],10172,10792,"Camp Springs, MD: Joint Base Andrews","Buffalo, NY: Buffalo Niagara International"
AEX,BUF,70000.0,1103.0,312.0,33.0,2.0,['Falcon Air Express'],10185,10792,"Alexandria, LA: Alexandria International","Buffalo, NY: Buffalo Niagara International"
ALB,BUF,412525.0,251.0,100.0,89.0,7.0,"['Pinnacle Airlines Inc.' 'ExpressJet Airlines Inc.'
 'United Parcel Service']",10257,10792,"Albany, NY: Albany International","Buffalo, NY: Buffalo Niagara International"
ATL,BUF,76586305.0,712.0,345826.0,272142.0,2497.0,"['Delta Air Lines Inc.' 'Miami Air International'
 'ExpressJet Airlines Inc.' 'AirTran Airways Corporation']",10397,10792,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Buffalo, NY: Buffalo Niagara International"
AVP,BUF,0.0,190.0,0.0,0.0,0.0,"['Commutair Aka Champlain Enterprises, Inc.']",10434,10792,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Buffalo, NY: Buffalo Niagara International"
AZO,BUF,37400.0,351.0,150.0,125.0,1.0,['JetBlue Airways'],10469,10792,"Kalamazoo, MI: Kalamazoo/Battle Creek International","Buffalo, NY: Buffalo Niagara International"
BDL,BUF,71553.0,317.0,280.0,168.0,3.0,['American Eagle Airlines Inc.' 'JetBlue Airways' 'Republic Airlines'],10529,10792,"Hartford, CT: Bradley International","Buffalo, NY: Buffalo Niagara International"
BED,BUF,168573.0,380.0,525.0,182.0,4.0,"['Swift Air, LLC' 'Miami Air International']",10540,10792,"Bedford, MA: Laurence G Hanscom Field","Buffalo, NY: Buffalo Niagara International"
BNA,BUF,34600.0,633.0,143.0,143.0,1.0,['Southwest Airlines Co.'],10693,10792,"Nashville, TN: Nashville International","Buffalo, NY: Buffalo Niagara International"
BOS,BUF,55812356.0,395.0,176908.0,130041.0,2212.0,"['Chautauqua Airlines Inc.' 'Miami Air International'
 'Delta Air Lines Inc.' 'Federal Express Corporation' 'JetBlue Airways'
 'Air Wisconsin Airlines Corp']",10721,10792,"Boston, MA: Logan International","Buffalo, NY: Buffalo Niagara International"
BWI,BUF,67210039.0,281.0,281141.0,204051.0,1986.0,"['United Air Lines Inc.' 'Delta Air Lines Inc.' 'ExpressJet Airlines Inc.'
 'Southwest Airlines Co.']",10821,10792,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Buffalo, NY: Buffalo Niagara International"
CEF,BUF,71103.0,320.0,272.0,134.0,2.0,['Miami Air International' 'Republic Airlines'],10933,10792,"Chicopee Falls, MA: Westover ARB Metropolitan","Buffalo, NY: Buffalo Niagara International"
CLE,BUF,12230998.0,192.0,49908.0,37708.0,1043.0,"['Chautauqua Airlines Inc.' 'United Air Lines Inc.'
 'Commutair Aka Champlain Enterprises, Inc.' 'ExpressJet Airlines Inc.']",11042,10792,"Cleveland, OH: Cleveland-Hopkins International","Buffalo, NY: Buffalo Niagara International"
CLT,BUF,48858263.0,546.0,183491.0,150305.0,1412.0,"['US Airways Inc.' 'PSA Airlines Inc.' 'Republic Airlines'
 'Air Wisconsin Airlines Corp' 'Mesa Airlines Inc.']",11057,10792,"Charlotte, NC: Charlotte Douglas International","Buffalo, NY: Buffalo Niagara International"
CMH,BUF,89734.0,296.0,412.0,220.0,4.0,"['Miami Air International' 'Delta Air Lines Inc.'
 'ExpressJet Airlines Inc.']",11066,10792,"Columbus, OH: Port Columbus International","Buffalo, NY: Buffalo Niagara International"
CVG,BUF,94660.0,410.0,353.0,251.0,2.0,['Delta Air Lines Inc.' 'Miami Air International'],11193,10792,"Cincinnati, OH: Cincinnati/Northern Kentucky International","Buffalo, NY: Buffalo Niagara International"
DAL,BUF,95240.0,1206.0,102.0,50.0,1.0,['Atlas Air Inc.'],11259,10792,"Dallas, TX: Dallas Love Field","Buffalo, NY: Buffalo Niagara International"
DAY,BUF,10000.0,354.0,50.0,0.0,1.0,['ExpressJet Airlines Inc.'],11267,10792,"Dayton, OH: James M Cox/Dayton International","Buffalo, NY: Buffalo Niagara International"
